recipe_id,ingredient,amount
1347,밀가루,적당량
1347,돼지고기등심,1근
1347,양상추,곁들일양
1348,치킨너겟,9개
1348,올리고당,2T
1348,케찹,2T
1348,고추장,0.5T
1348,다진 마늘,0.5T
1349,후춧가루,약간
1349,케첩,1컵(소주컵)
1349,사골육수,3컵(종이컵)
1349,굴소스,1컵(소주컵)
1349,버터,1컵(소주컵)
1349,설탕,1컵(소주컵)
1349,후춧가루,약간
1349,소금,약간
1349,돼지고기 (안심 또는 등심),원하는만큼
1349,밀가루,1컵
1350,사과 간 것(사과주스),1스픈
1350,돼지고기,100g
1350,양파,1스픈
1350,당근,1스픈
1350,다진마늘,1스픈
1350,계란,1개
1350,밀가루,2스픈
1350,빵가루,2컵
1350,포도씨유,1/2종이컵
1350,소금,1꼬집
1350,맛술,1스푼
1350,후추,톡톡
1351,호두분태,적당량
1351,마늘가루,1큰술
1351,청주,1큰술
1351,황설탕,2큰술
1351,핫소스,1큰술
1351,케찹,3큰술
1351,카레가루,2큰술
1351,고추장,1큰술
1351,후춧가루,조금
1351,소금,조금
1351,청주,1큰술
1351,튀김오일,적당량
1351,고구마 작은것,1개
1351,밀가루,적당량
1351,닭모래집,200g
1351,튀김가루,적당량
1352,물,
1352,맛술,
1352,식초,
1352,튀김가루,
1352,식용유,
1352,닭모래집,
1352,간장,
1353,튀김기름,적당량
1353,튀김가루,1/2컵
1353,달걀흰자,1개
1353,물,약간
1353,밀가루,약간
1353,카레가루,1ts
1353,날녹말가루,1/3컵
1353,닭모래집,400g
1353,소금,약간
1353,후추,약간
1353,소주,약간
1353,녹말가루,1/2컵
1354,전분,1숟가락
1354,닭모래집,500g
1354,후추,1숟가락
1354,청주,1종이컵
1354,식용유,2대접
1354,달걀,6개
1354,튀김가루,3숟가락
1354,카레가루,1/2숟가락
1355,매실청,1숟가락
1355,케찹,2숟가락
1355,간장,1숟가락
1355,올리고당,1숟가락
1355,영계 닭,1마리
1355,참기름,1숟가락
1355,생강(가루차),1숟가락
1355,소금,1~2숟가락
1355,통마늘,1통
1355,참깨(땅콩가루),넉넉하게
1355,쌀뜨물,넉넉하게
1355,고추장,1숟가락
1355,다진마늘,1숟가락
1355,설탕,1/2숟가락
1355,커피,1/2숟가락
1356,후추,
1356,케찹,1컵
1356,튀김가루,
1356,고추가루,1/2컵
1356,우유,
1356,맛소금,
1356,물엿,2.5컵
1356,설탕,1컵
1356,물,1/2컵
1356,간장,1/2컵
1356,고추장,1/2컵
1356,닭,1마리
1356,간마늘,1컵
1357,올리고당,1
1357,간마늘,1
1357,케찹,1
1357,진간장,1
1357,우유,
1357,튀김유,
1357,전분,
1357,후추,
1357,소금,
1357,중닭,1마리
1357,고추장,2
1358,다진마늘,4T
1358,물,6T
1358,물엿(올리고당),8T
1358,설탕,1T
1358,고추장,2T
1358,케찹,4T
1358,고춧가루,1T
1358,기름,적당량
1358,허브치킨,1/2봉
1358,간장,1T
1359,후춧가루,약간
1359,참기름,
1359,케첩,3숟가락
1359,올리고 당,4숟가락
1359,식초,2숟가락
1359,다진 마늘,2숟가락
1359,간장,3숟가락
1359,허브맛소금,0.5숟가락
1359,청주,2숟가락
1359,닭봉,2팩
1359,청주,2숟가락
1360,돼지고기등심,
1360,소금,조금
1360,후춧가루,조금
1360,쌀가루,
1360,달걀,
1360,파슬리가루,
1360,빵가루,
1360,롤치즈,
1361,허브솔트,
1361,밀가루,
1361,계란,
1361,빵가루,
1361,모짜렐라치즈,
1361,돼지고기안심,
1362,모차렐라치즈,
1362,슬라이스치즈,
1362,양송이버섯,
1362,밀가루,
1362,파슬리가루 토핑,우유
1362,후추,
1362,소금,
1362,빵가루,
1362,파마산,치즈
1362,달걀,
1362,밀가루,
1362,돼지고기안심,
1362,버터,
1363,후추,조금
1363,돈까스소스,원하는만큼
1363,소금,조금
1363,밀가루,3T
1363,달걀,1개
1363,빵가루,1컵
1363,모짜렐라 치즈,320g
1363,돼지고기(등심),350g
1364,슬라이스치즈,4장
1364,우스터소스,1스푼
1364,다진 마늘,1스푼
1364,양파,1/3개
1364,맛술,1스푼
1364,후춧가루,0.2스푼
1364,소금,적당량
1364,밀가루,
1364,빵가루,
1364,계란물,
1364,돼지고기 등심,600g
1364,생강가루,0.1스푼
1365,깻잎,16장
1365,오이,1/2개
1365,파프리카 노란,1/2개
1365,파프리카 빨강,1/2개
1365,양파,1/2개
1365,치킨까스,8조각
1365,또띠아,8장
1365,양상추,적당히
1365,토마토,1개
1365,칠리소스,
1365,마요네즈,
1365,머스타드소스,
1366,후추,약간
1366,다진양파,2T
1366,설탕,2/3T
1366,닭가슴살,250g
1366,마요네즈,6T
1366,빵가루,1컵
1366,밀가루,1/2컵
1366,양배추,1/8개
1366,계란,1개
1366,식초,2T
1367,식초,1/2컵(소주컵기준)
1367,설탕,1컵(소주컵기준)
1367,케찹,1컵(소주컵기준)
1367,버터,1컵(소주컵기준)
1367,밀가루,1컵(소주컵기준)
1367,물,2컵
1367,간장,1컵(소주컵기준)
1367,빵가루,
1367,튀김가루,
1367,밀가루,
1367,닭가슴살,2덩이
1367,계란,
1367,우유,
1367,소금,
1367,후추,
1367,파슬리가루,
1368,후추,
1368,파슬리가루,
1368,생크림,
1368,버터,1TS
1368,후추,
1368,우유,
1368,양파,
1368,느타리버섯,
1368,빵가루,
1368,계란,
1368,닭가슴살,
1368,다진마늘,
1368,밀가루,
1369,닭가슴살,600g
1369,우유,
1369,밀가루,
1369,달걀,4개
1369,빵가루,
1369,후춧가루,
1369,소금,
1369,케찹,
1370,만두,6개~넉넉히
1370,전분물,
1370,물,1컵(200ml)
1370,설탕,5큰술
1370,양파,1/2개
1370,간장,5큰술
1370,후르츠,넉넉히
1370,식초,6큰술
1370,파프리카,적당히
1371,물,40ml
1371,식초,45ml
1371,설탕,7T
1371,간장,30ml
1371,물,300ml
1371,양파,30g
1371,전분,2T
1371,당근,30g
1371,오이,30g
1371,찹쌀가루,1cup
1371,전분,1cup
1371,돼지고기(등심),600g
1371,청주,1T
1371,소금,약간
1371,후추,약간
1371,물,250ml
1372,물,3컵
1372,후춧가루,약간
1372,케첩,1큰술
1372,설탕,8큰술
1372,식초,7큰술
1372,간장,4큰술
1372,찬물,2컵
1372,녹말가루,1컵
1372,소금,약간
1372,물,3큰술
1372,맛술,1큰술
1372,달걀흰자,1개
1372,녹말가루,3큰술
1372,완두콩,1/4컵
1372,파인애플 통조림,1컵
1372,귤,1개
1372,사과,1/2개
1372,돼지고기 안심,500g
1372,간장,1큰술
1372,양파,1/2개
1373,케찹,4큰술
1373,간장,2큰술
1373,양파,1개
1373,납작만두,6개
1373,전분,1큰술
1373,생수,1+1/2컵
1373,올리고당,4큰술
1373,소금,4꼬집
1374,소금,약간
1374,돼지고기안심,300g
1374,감자전분,1/2T
1374,포도씨유,1T
1374,소금,약간
1374,후추,약간
1374,설탕,3T
1374,물,250cc
1374,포도씨유,250cc
1374,양파,1/2개
1374,파프리카(색깔별로) 각,1/2개씩
1374,감자전분 100%,250g
1374,계란노른자,1개
1374,레몬가루,3T
1375,물,3
1375,청주,1
1375,식초,2
1375,간장,1
1375,설탕,2
1375,다진 마늘,1
1375,고추기름,5
1375,녹말가루,5
1375,홍고추,1/2개
1375,청고추,1개
1375,두부,300g
1375,대파,1/2대
1375,굴 소스,2
1376,물,3T
1376,식초,3T
1376,설탕,3T
1376,간장,3T
1376,고추기름,적당량
1376,녹말가루,3T
1376,술,적당량
1376,다진생강,1t
1376,다진마늘,1T
1376,다진대파,1줌
1376,양파,1/2개
1376,홍피망,1/2개
1376,청피망,1/2개
1376,닭다리살,4덩어리
1376,계란,1개
1377,물만두(시판),20개
1377,양파,1/4개
1377,깐마늘,1~2개
1377,대파,1토막
1377,식용유,약간
1377,홍고추,1개
1377,식초,2T
1377,풋고추(청양고추) 선택,1개
1377,청주,1t
1377,간장,2/3T
1377,설탕,1+1/2T
1378,참기름,1TS
1378,미림,1TS
1378,식초,1TS
1378,굴소스,1TS
1378,올리고당,3TS
1378,설탕,1TS
1378,건고추,약간
1378,청양고추,1개
1378,파프리카,적당량
1378,양파,1/2개
1378,양송이버섯,2개
1378,닭가슴살볼,1팩
1378,간장,3TS
1379,식초,2큰술
1379,설탕,2큰술
1379,간장,3큰술
1379,후추,약간
1379,소금,약간
1379,고추가루,1큰술
1379,녹말가루,2큰술
1379,맛술,1큰술
1379,닭다리살,500g
1379,파,2뿌리
1379,풋고추 또는 청양고추,2개
1379,마늘,5개
1380,감자,
1380,튀김가루,
1380,전분가루,
1380,허브솔트,
1380,후추,
1381,감자,2개
1381,튀김가루,1숟가락
1381,고춧가루,1숟가락
1381,카레가루,1/2숟가락
1381,파마산치즈가루,1숟가락
1381,후추,1/4숟가락
1381,파슬리가루,1/4숟가락
1382,피자치즈,
1382,감자,
1382,베이컨,
1383,마요네즈,5숟가락
1383,파슬리가루,약간
1383,허니머스타드,1/2숟가락
1383,냉동감자,300g
1383,우유,5숟가락
1383,슬라이스치즈,1장
1383,설탕,2숟가락
1383,다진마늘,1/2숟가락
1383,버터,1숟가락
1384,감자,5개
1384,부침가루,3스푼
1384,카레가루,1스푼
1384,파슬리후레이크,약간
1384,파마산 치즈가루,약간
1384,케찹,
1385,통깨,약간
1385,물,3스푼
1385,올리고당,2스푼
1385,설탕,3스푼
1385,고구마,2-3개
1386,설탕,3T
1386,올리고당,2T
1386,소금,조금
1386,깨,1T
1386,식용유,
1386,고구마,
1387,고구마,3개
1387,물,100ml
1387,식용유,3큰술
1387,올리고당,3큰술
1387,설탕,1큰술
1388,물,4T
1388,설탕,1T
1388,고구마,3~4개
1388,식용유,고구마가자박할정도
1388,꿀 또는 올리고당,5T
1389,호박고구마,2개
1389,식용유,약간
1389,시럽 - 올리고당,2큰술
1389,설탕,2큰술
1389,식용유,적당량
1389,물,2큰술
1390,고구마,300g
1390,양파,1/2개
1390,당근,1/3개
1390,녹말가루,3숟갈
1390,튀김가루,3숟갈
1390,튀김오일,
1390,튀김가루,1컵
1390,찬물,1컵
1390,청피망,1/3개
1391,튀김가루,1컵
1391,고구마,2개
1391,물,
1391,식용유,
1391,파슬리가루,
1392,고구마,2개
1392,식용유,1큰술
1392,올리고당,1큰술
1393,고구마,2개
1393,달걀,1개
1393,튀김가루,
1393,밀가루,
1393,식용유,
1393,얼음,
1393,물,
1394,설탕,1큰술
1394,가쓰오부시 우린 물,4큰술
1394,간장,1큰술
1394,튀김가루,1컵
1394,물,2/3컵
1394,호박고구마 큰 것,2개
1394,각 얼음,4~5개
1394,튀김용 기름,900ml
1394,날 튀김가루,2/3컵
1395,돼지고기(갈은것),300g
1395,아삭이고추,4개
1395,당근,1/3개
1395,양파,1/4개
1395,밀가루,
1395,튀김가루,
1395,간장,1큰술
1395,다진마늘,1ts
1395,후추가루,
1395,계란,2개
1396,맛술,
1396,밀가루,
1396,후추가루,
1396,청고추,
1396,짠두부,
1396,양파,
1396,표고버섯,
1396,갈은돼지고기,
1396,당근,
1396,당면,
1396,달걀,
1396,튀김가루,
1396,소금,
1396,다진마늘,
1397,당근,50g
1397,두부,1/2모
1397,돼지고기 다짐육,100g
1397,풋고추,6개
1397,전분가루,3T
1397,밀가루,1cup
1397,양파,50g
1397,달걀,1개
1397,간장,1T
1397,소금,약간
1397,후추,약간
1397,전분,2T
1397,물,200ml
1397,고춧가루,약간
1397,식초,1T
1397,(초간장)간장,2T
1397,얼음,1cup
1398,후춧가루,약간
1398,돼지고기 다짐육,300g
1398,청주,2큰술
1398,튀김가루,
1398,달걀,1개
1398,소금,약간
1398,김치,1줌
1398,두부,1/2모(150g 내외)
1398,양파,1/4개
1399,다진마늘,1t
1399,오이고추,12개
1399,튀김가루,1/2컵
1399,다진 돼지고기,200g
1399,두부,1/2모
1399,당근,30g
1399,양파,1/2개
1399,달걀,1개
1399,대파,1대
1399,식용유,1/2L
1399,애호박,30g
1399,튀김가루,1컵
1399,후추,약간
1399,얼음,4개
1399,소금,1t
1399,물,1컵
1399,감자전분,2T
1400,김,6장
1400,튀김가루,
1400,밀가루,
1400,참기름,1/2스푼
1400,올리브유,
1400,계란,1개
1400,설탕,
1400,간장,3스푼
1400,부추,
1400,당근,1/4개
1400,당면(불린 것),200g
1400,후춧가루,
1401,식용유,
1401,김밥김,
1401,통깨,
1401,튀김반죽,
1401,간장,
1401,당면,
1401,올리고당,
1401,당근,
1402,게맛살,
1402,당면,
1402,식용유,
1402,참기름,
1402,설탕,
1402,간장,
1402,튀김가루,
1402,김밥용김,
1403,소금,조금
1403,참기름,1ts
1403,간장,1큰술
1403,기름,조금
1403,계란,1개
1403,튀김가루,
1403,당근,1/4개
1403,김밥용 김,2장
1403,당면,1줌
1404,계란,
1404,생강,
1404,소금,
1404,해선장,
1404,카레,
1404,튀김장,
1404,후추,
1404,카레가루,
1404,파,
1404,양파,
1404,김,
1404,참치,
1404,미림,
1404,튀김가루,
1405,감자,1개
1405,당근,1/4개
1405,대파,20cm
1405,깻잎,4장
1405,물,1+1/2종이컵
1405,튀김가루,2종이컵
1405,양파,1개
1405,간장,1숟가락
1405,식용유,3숟가락
1405,물,2숟가락
1405,맛술,1숟가락
1405,고구마,2개
1405,전분,3숟가락
1406,당근,
1406,양파,
1406,고구마,
1406,파프리카,
1406,치킨튀김가루,
1406,물,
1406,얼음,
1406,부추,
1407,두부,1모
1407,연근,150g
1407,단호박,1/2개
1407,감자,2개
1407,바질오일,10ml
1407,마른바질,약간
1407,소금,약간
1408,식용유,적당량
1408,둥근 쥐포,3장
1408,차가운 생수,1컵
1408,감자 작은것,2개
1408,대파 초록부분,1/2대
1408,당근,1/4개
1408,튀김가루,1컵
1409,간장,1큰술
1409,식초,1큰술
1409,설탕,1/2큰술
1409,밀가루,1/2컵
1409,고구마,1/2개
1409,잣,5알
1409,깻잎,3장
1409,단호박,1/12개
1409,계란,1개
1410,노각,1개
1410,쪽파,3개
1410,굵은소금,1스푼
1410,고추가루,1스푼
1410,간마늘,1스푼
1410,깨,1스푼
1410,설탕,1스푼
1410,고추장,1스푼
1410,참기름,1스푼
1411,참기름,1작은술
1411,식초,1작은술
1411,설탕,1/2작은술
1411,다진마늘,1작은술
1411,통깨,1작은술
1411,매실액,1+1/2큰술
1411,소금,약간
1411,고추장,1+1/2큰술
1411,노각,550g
1412,참기름,1+1/2T
1412,설탕,1T
1412,간마늘,1T
1412,통깨,1T
1412,고춧가루,1+1/2T
1412,소금 (노각 절이기 용),1/2t
1412,쪽파,2~3개
1412,노각,1개
1412,고추장,1T
1413,노각,1개
1413,다진마늘,
1413,고춧가루,
1413,고추장,
1413,깨소금,
1413,설탕,
1413,참기름,
1413,쪽파,
1414,노각,1개
1414,소금,1줌
1414,고추장,3T
1414,고추가루,1T
1414,식초,0.5T
1414,매실청,2T
1414,다진마늘,1T
1414,다진파,2T
1414,참기름,0.5T
1415,단무지,1줄
1415,쪽파,2대
1415,다진마늘,1/2스푼
1415,고추가루,1스푼
1415,참기름,1스푼
1415,통깨,1/3스푼
1416,검은깨,1ts
1416,통깨,1ts
1416,참기름,1Ts
1416,설탕,1Ts
1416,청양고추,1개
1416,대파,1뿌리
1416,단무지,1/4개
1416,다진 마늘,1ts
1416,고춧가루,1Ts
1417,단무지,1/2개
1417,대파,약간
1417,고추가루,1/2T
1417,참기름,1T
1417,깨,1T
1418,참기름,2스푼
1418,단무지,350g
1418,고춧가루,1+1/2스푼
1418,대파,1뿌리
1418,깨소금,1스푼
1418,마늘,1/2스푼
1419,단무지,10개
1419,고춧가루,1.5T
1419,다진마늘,1t
1419,다진파,1T
1419,청양고추,1/2개
1419,참기름,0.5T
1419,통깨,약간
1420,통깨,솔솔
1420,매실액,1큰술
1420,올리고당,1큰술
1420,참기름,2큰술
1420,고춧가루,2큰술
1420,간장,7큰술
1420,달래,1팩
1421,매실원액,1스푼
1421,달래,1줌
1421,진간장,1.5스푼
1421,고춧가루,1/2스푼
1421,설탕,1/3스푼
1421,통깨,1/3스푼
1421,들기름,1/2스푼
1422,멸치액젓,1T
1422,통깨,약간
1422,고춧가루,1T
1422,참기름,1T
1422,간장,1T
1422,달래,1움쿰
1422,매실액,1T
1423,다진 파,1/2큰술
1423,통깨,2작은술
1423,다진 마늘,1/2큰술
1423,식초,1큰술
1423,설탕,약간
1423,고춧가루,2큰술
1423,매실액,2큰술
1423,멸치액젓,1.5큰술
1423,소금,약간
1423,달래,90g
1423,오이,2개
1424,식초,2큰술
1424,설탕,1/2큰술
1424,다진마늘,1작은술
1424,고추장,1큰술
1424,간장,1작은술
1424,홍고추,1개
1424,양파,1/2개
1424,달래,1묶음
1424,고춧가루,1큰술
1424,매실액,1큰술
1425,식초,1스푼
1425,고추장,3스푼(소복하게)
1425,통깨,1스푼
1425,참기름,1/2스푼
1425,마늘다진것,1스푼
1425,더덕,11개
1425,설탕,1/2스푼
1425,올리고당,1스푼
1425,고춧가루,1/2스푼
1425,매실액,1스푼
1426,다진파,
1426,다진마늘,1/2TS
1426,올리고당,1/2TS
1426,간장,1/2TS
1426,깨소금,약간
1426,고춧가루,1TS
1426,고추장,1TS
1426,더덕,
1426,참기름,1/2TS
1427,더덕,2~3뿌리
1427,참기름,약간
1427,고추장,1/2큰술
1427,고추가루,1./4큰술
1427,물엿,1/2큰술
1427,설탕,1/5작은술
1427,다진마늘,
1427,다진파,1/2작은술
1427,식초,1/2큰술
1428,참기름,약간
1428,통깨,약간
1428,식초,1큰술
1428,고추장,1큰술
1428,고추가루,1큰술
1428,설탕,1큰술
1429,통깨,약간
1429,참기름,1큰술
1429,다진파,1작은술
1429,올리고당,1큰술 반
1429,다진마늘,약간
1429,매실액,2큰술
1429,고춧가루,1작은술
1429,고추장,2큰술
1429,더덕,300g
1429,식초,1큰술
1430,고춧가루,1스푼
1430,깐도라지,100g
1430,진미채,40g
1430,오이,1/3개
1430,대파,5cm
1430,고추장,1스푼
1430,올리고당,1(가감)스푼
1430,식초,2(가감)스푼
1430,맛술,1스푼
1430,진간장,1스푼
1430,까나리액젓,0.5스푼
1430,참기름,0.5스푼
1430,다진마늘,0.5스푼
1430,통깨,0.3스푼
1431,통도라지,3개
1431,고춧가루,10g
1431,깨소금,5g
1431,마늘,1쪽
1431,대파,1토막
1431,식초,15ml
1431,설탕,10g
1431,고추장,20g
1431,소금,5g
1432,소금,적당량
1432,깨소금,소량
1432,식초,적당량
1432,물엿,소량
1432,생도라지,1줌
1432,고춧가루,적당량
1432,청양초,몇개
1432,쪽파,적당량
1432,청오이,2개
1432,설탕or매실엑기스,적당량
1433,깨소금,
1433,설탕,
1433,고춧가루,
1433,마늘,한쪽
1433,식초,
1433,소금,조금
1433,파(3cm),1토막
1433,통도라지,3뿌리
1433,고추장,
1434,깨,약간
1434,다진 파,1T
1434,사과식초,3T
1434,다진 마늘,1T
1434,고춧가루,1T
1434,고추장,2T
1434,소금,
1434,도라지,
1434,설탕,1T
1435,도토리묵,1/2팩
1435,상추,6-7장
1435,깻잎,5장
1435,당근(색 내기용),조금
1435,고춧가루,1.5큰술
1435,진간장,5큰술
1435,매실청,1큰술
1435,통깨,1큰술
1435,설탕,1큰술
1435,청양고추(선택),1개
1435,대파,1/3개
1436,참기름,2T
1436,다진마늘,1T
1436,식초,3T
1436,설탕,3T
1436,도토리묵,500g
1436,고춧가루,4T
1436,당근,적당량
1436,상추,5장
1436,오이,1개
1436,진간장,4T
1436,양파,1/2개
1437,고추가루,1TS
1437,통깨,적당히
1437,참기름,0.7TS
1437,마늘,0.5TS
1437,매실,조금
1437,간장,2TS
1437,청양고추,2개
1437,양파,1/2개
1437,깻잎,15장
1437,상추,10장
1437,요리당,1TS
1437,도토리묵,210g
1438,다시멸치,5마리
1438,다시마(5*5),1장
1438,설탕,0.5Ts
1438,국간장,1Ts
1438,조미김,약간
1438,참기름,1ts
1438,파,약간
1438,김치,3줄기
1438,도토리묵,1/2모
1439,묵,1모
1439,상추,3장
1439,양파,1/2개
1439,마늘,2개
1439,당근,1/4개
1439,매실액,1T
1439,간장,2T
1439,통깨,1T
1439,다진마늘,0.5T
1439,올리고당,2T
1439,들기름,1T
1439,고춧가루,3T
1440,고추장,3TS
1440,통깨,적당히
1440,참기름,적당히
1440,간장,2TS
1440,고추가루,1.5TS
1440,마늘쫑,1단
1440,요리당,1TS
1441,올리고당,1큰술
1441,마늘쫑,1단
1441,고춧가루,1큰술
1441,고추장,1큰술
1441,설탕,1작은술
1441,통깨,조금
1441,참기름,1작은술
1442,설탕,0.5T
1442,통깨,0.5T
1442,참기름,0.5T
1442,다진 마늘,0.5T
1442,물엿,1T
1442,고추장,2T
1442,고춧가루,2T
1442,굵은소금,0.5T
1442,마늘쫑,4줌
1442,간장,1T
1443,다진 마늘,1/2스푼
1443,참기름,1스푼
1443,올리고당,2스푼
1443,부순 깨,1스푼
1443,고추장,7스푼
1443,마늘쫑,
1443,진간장,1스푼
1444,다진 마늘,0.5스푼
1444,통깨,0.5스푼
1444,참기름,0.5스푼
1444,설탕,0.5스푼
1444,간장,1스푼
1444,고추장,2스푼
1444,고춧가루,2스푼
1444,굵은소금,0.5
1444,마늘종,4줌
1444,올리고 당,1스푼
1445,2배식초,1+1/2스푼
1445,무(대),1/2개
1445,송송썬파,2스푼
1445,다진마늘,1/2스푼
1445,참기름,1/2스푼
1445,설탕,1+1/2스푼
1445,고춧가루,2스푼
1445,소금,1/2스푼
1445,통깨,약간
1446,소금,적당량
1446,송송 썬 대파,1컵(종이컵)
1446,식초,2큰술
1446,통깨,적당량
1446,오미자청(또는 매실청),1큰술
1446,액젓,2큰술
1446,다진 마늘,1큰술
1446,고춧가루,2큰술
1446,무,600g
1446,설탕,1큰술
1447,소금,조금
1447,설탕,1스푼
1447,식초,1스푼
1447,멸치액젓,3스푼
1447,대파,
1447,고춧가루 듬뿍,3스푼
1447,무 중간크기,1/2토막
1447,다진마늘,1스푼
1448,큰 무,1/3개
1448,멸치액젓,1.5큰술
1448,고추가루,3큰술
1448,소금,1/2큰술
1448,설탕,1/2큰술
1448,다진마늘,1큰술
1448,쪽파,약간
1448,통깨,1/2큰술
1449,통깨,1/2스푼
1449,참기름,약간
1449,소금,1/2스푼
1449,사과식초,2스푼
1449,무(대),1/2개
1449,고춧가루,2스푼
1449,다진마늘,1/2스푼
1449,송송썰은 파,3스푼정도
1449,설탕,1+1/2스푼
1450,다진마늘,1+1/2큰술
1450,통깨,1/2큰술
1450,대파,1/2뿌리
1450,설탕,1큰술
1450,무말랭이,100g
1450,멸치액젓,2큰술
1450,고춧가루,3큰술
1450,간장,3큰술
1450,올리고당,2큰술
1451,참깨,적당량
1451,참기름,1/2숟가락
1451,다진마늘,1숟가락
1451,간장,2숟가락
1451,고춧가루,3숟가락
1451,올리고당,5숟가락
1451,무말랭이,2줌
1451,고추장,1숟가락
1452,꿀,1큰술
1452,무말랭이,120g
1452,송송썬파,1큰술
1452,다진마늘,1/3큰술
1452,국간장,2큰술
1452,고춧가루,2큰술
1452,통깨,1/2큰술
1452,흑설탕(or 백설탕),1/2큰술
1452,들기름(or 참기름),1큰술
1452,진간장,4큰술
1453,요리당,1/2큰술
1453,찹쌀풀,1큰술
1453,다진마늘,1큰술
1453,멸치액젓,1/2큰술
1453,맛술,3큰술
1453,간장,3큰술
1453,설탕,1큰술
1453,고춧가루,3큰술
1453,찹쌀가루,1큰술
1453,무말랭이,100g
1454,참깨,솔솔
1454,마늘,1숟가락
1454,매실액,조금
1454,고춧가루,5~6숟가락
1454,올리고당,2숟가락
1454,양조간장,6숟가락
1454,까나리액젓,3숟가락
1454,말린고춧잎,조금
1454,무말랭이,3주먹(국그릇양)
1454,쌀엿,3숟가락
1455,국간장,1/2스푼
1455,볶음 참깨,1/2스푼
1455,참기름,1스푼
1455,당근,약간
1455,식초,1스푼
1455,설탕,1/2스푼
1455,고춧가루,2스푼
1455,오이,1개
1455,양파,1/2개
1455,매실액,2스푼
1456,마늘,
1456,통깨,
1456,고추가루,
1456,참기름,
1456,간장,2
1456,양파,
1456,부추,
1456,오이,
1456,액젖,1
1457,오이,2개
1457,쪽파,약간
1457,통깨,약간
1457,소금,1t
1457,식초,1t
1457,설탕,1t
1457,다진마늘,1t
1457,매실액,2t
1457,참기름,1t
1457,고춧가루,1T
1458,설탕,1/2T
1458,고추장,1T
1458,식초,1T
1458,올리고당,1/2T
1458,도라지,100g
1458,홍고추,1/2개
1458,청고추,1/2개
1458,깨,1t
1458,다진마늘,1t
1458,매실액,1T
1458,오이,1/2개
1459,식초,1작은술
1459,설탕,1작은술
1459,후추,약간
1459,고춧가루,1작은술
1459,마늘,1개
1459,파,1토막
1459,깨소금,약간
1459,오이,1/2개
1460,깨,약간
1460,들기름,2T
1460,설탕,2T
1460,다진마늘,1T
1460,고추가루,4T
1460,양파,1개
1460,부추,1줌
1460,식초,2T
1460,간장,6T
1461,쪽파,20줄기
1461,간장,1.5T
1461,설탕,1.5T
1461,식초,1.5T
1461,고춧가루,2T
1461,참기름,1T
1461,통깨,1/2T
1462,통깨,약간
1462,대파,2대
1462,콩나물,100g
1462,다진마늘,1/2스푼
1462,액젓,1스푼
1462,진간장,1/2스푼
1462,매실,1스푼
1462,고춧가루,1스푼
1462,사과식초,1스푼
1462,참기름,1스푼
1463,대파 큰,2-3뿌리
1463,간장,3T
1463,고추가루,2T
1463,식초,2T
1463,설탕,1T
1463,다진마늘,1T
1463,참기름,1T
1463,통깨,조금
1464,액젓,1스푼
1464,부추,1/2단
1464,양파,1개
1464,설탕,1스푼
1464,식초,1스푼
1464,간장,1/2스푼
1464,다진마늘,1/2스푼
1464,고추가루,1스푼
1464,참기름,1/2스푼
1465,식초,1/2스푼
1465,깨소금,1스푼
1465,다진마늘,1/2티스푼
1465,깨,넉넉히
1465,참기름,1스푼
1465,간장,3스푼
1465,고추가루,1스푼 반
1465,양파,1/2개
1465,상추,12장
1465,매실액,2스푼
1466,상추,2웅큼
1466,송송 썰은 파,1큰술
1466,다진마늘,1/3큰술
1466,들기름,1큰술
1466,고춧가루,1큰술
1466,설탕,1/2큰술
1466,소금,2꼬집정도
1466,통깨,약간
1467,통깨,1큰술
1467,식초,2큰술
1467,참기름,1큰술
1467,설탕,1스푼
1467,고춧가루,2큰술
1467,다진마늘,1큰술
1467,상추,20장
1467,간장,1큰술
1468,깨,1T
1468,다진파,1T
1468,참기름,1T
1468,액젓,1T
1468,간마늘,1T
1468,고춧가루,1T
1468,양파,1/2개
1468,상추,1봉지
1468,설탕,1T
1468,간장,1T
1469,다진마늘,0.5T
1469,액젓,0.5T
1469,식초,1~2T
1469,참기름,1T
1469,간장,2T
1469,고춧가루,1T
1469,참깨,톡톡
1469,상추,10장
1469,매실청,1T
1470,쑥갓,200g
1470,다진마늘,1스푼
1470,국간장,1스푼
1470,소금,조금
1470,깨소금,1스푼
1470,참기름,1스푼
1470,통깨,조금
1471,쑥갓,200g
1471,썰은 흰 대파,1T
1471,액젓,1t
1471,부순 깨,1/2t
1471,다진 마늘,1t
1471,참기름,1t
1472,쑥갓,300g
1472,굵은소금,1T
1472,국간장,1/3T
1472,다진마늘,1/2T
1472,참기름,1/2T
1472,통깨,약간
1473,깨,조금
1473,참기름,3방울
1473,파(흰 부분),약간
1473,까나리액젓,1/2T
1473,쑥갓,2단
1473,마늘,1.5개
1474,쑥갓,1줌
1474,마늘다진것,1/2스푼
1474,부순깨,1/2스푼
1474,참기름,1/2스푼
1474,소금,약간
1475,청포묵,320g
1475,대파 잎,조금
1475,김가루,조금
1475,맛소금,1/2작은스푼
1475,들기름,1스푼
1475,통깨,1스푼
1476,통깨,1/2큰술
1476,청포묵(동부묵),1모
1476,조미김,약간
1476,소금,1/2작은술
1476,참기름,2/3큰술
1477,간장,1T
1477,소금,2/3T
1477,파,
1477,통깨,
1477,참기름,
