recipe_id,step,recipe
1671,12,간장 2컵을 넣어 줍니다.
1671,13,그리고 물 6컵을 넣어 주었고요. 마지막으로 고춧씨를 넣어 주었습니다. 없으시면 안 넣으셔도 되어요.
1671,14,한번 끓어 오른 후에 계피가루를 넣어 주었습니다. 간장의 향을 좋게 하기 위해서 넣어 주었어요. 이렇게 모든 재료들이 푹 익을때까지 약불에서 뭉근하게 오랫동안 끓여 주세요. 처음에는 강불에서 팔팔 끓이다가는 나중에는 약불에서 은근하게 달여 주시면 진한 간장을 만드실 수 있어요.
1671,15,간장게장을 하실때에는 그냥 이렇게 통째로 넣어 주세요.
1671,16,모든 재료들이 완전이 익어서 흐물흐물해졌네요. 중간 중간에 간장맛을 보시고 짜다고 생각이 드시면 물을 더 첨가해서 끓이시면 됩니다. 체에 걸러 순수한 간장만을 준비하시고요.
1671,17,간장의 양이 많았다면 따로 용기에 담아서 맛간장으로 활용하시면 더욱 좋지요. 이곳저곳 맛간장으로 만드는 조림도 있고 간장이 필요할때에는 활용해서 쓰시면 좋습니다.
1671,18,간장도 잘 달인 후에 충분히 식힌 상태에서 게에 넣어 주셔야 합니다.
1671,19,숫게가 잠길랑 말랑 찰랑찰랑 할정도로 간장을 부어 주세요. 이렇게 간장을 넣고 냉장고에 이틀동안 보관합니다.
1671,20,이틀동안 보관한 간장게장이예요. 아직 숙성은 덜 된 상태이지요. 이때에 다시 한번 간장을 덜어서 다시한번 끓여 주세요.
1671,21,덜어낸 간장을 다시한번 끓여 줍니다.
1671,22,다시한번 끓인 간장을 식힌 후에 다시 숫게에 부어 줍니다. 그리고 다시 냉장고에 넣어서 숙성을 시켜 주세요. 4~5일 후에는 충분히 드실 수 있어요!!!
1671,23,드디어 간장게장이 잘 숙성되어서 특유의 향을 내어 줍니다. 간장게장을 그릇에 담고는 홍고추랑 청고추 송송 썰어서 올려 주고 통깨 솔솔 뿌려서 완성합니다.
1672,1,꽃게를 솔로 문질러가면서 깨끗히 씻어주세요. 깨끗히 씻은 꽃게를 배가 위로 가도록 차곡차곡 담아 둡니다.
1672,2,간장과 물을 약 1 : 5 정도의 비율로 넣어주세요. 준비한 재료들을 깨끗히 씻어 간장물에 넣습니다. 마늘은 통째로 생강은 편을 썰어서 양파와 사과는 반을 잘라서 다른 재료들은 그대로 넣으면 됩니다.
1672,3,간장국물에 재료를 넣고 팔팔 끓인 후 완전히 식히세요. 가능하면 빨리 식히는게 좋습니다.
1672,4,완전히 식힌 간장게장 소스를 건더기는 건져내고 간장국물만 꽃게에 붓습니다. 꽃게가 완전히 잠기도록 부어주시구요.
1672,5,간장소스를 붓고 약 하루 반에서 이틀이 지난후 다시 국물만 팔팔 끓여 완전히 식혀 꽃게에 부어주는 것을 두어번 정도 반복합니다. 다시 끓일때 국물이 짜다 싶으면 물을 더 넣고 끓여도 됩니다. 마지막엔 꽃게에 끓여서 식힌 간장국물을 붓고 저는 고추와 생강을 편썰어서 함께 넣어주었습니다.
1673,1,"양조간장 1.7리터 한병, 물3.4리터를 붓고 양파,대파,감초,마른고추,다시마,통마늘,집게다리 10개를 넣고 끓으면 약불에 30분정도 더 끓여줍니다"
1673,2,그사이 게를 솔로 구석구석 박박 문질러 씻어서 물기를 빼줍니다(활게를 사서 냉동했다가 손질하면 물릴 염려두없구 쉬워요.게살도 좀 더 쫄깃해진다네요)
1673,3,물기가 어느정도 빠지면 집게 다리는 떼어내고 나머지 다리는 끝에 뾰족한 쪽을 잘라줍니다
1673,4,손질한 게를 통에 차곡차곡 담으시고 끓여 논 간장이 완전히 식은후 부어주세요.(게가 잠겨야해요) 그대로 김치냉장고에 넣어두시고 2-3일후부터 드시면 됩니다
1673,5,"드시기전 먹기좋게 분리해 담아주시고 쪽파,청양고추등을 잘게 썰어서 같이 드셔도 좋아요"
1674,1,마늘쫑은 끝부분을 잘라내고 5cm정도로 썰어줍니다.
1674,2,2번 정도 씻어서 소쿠리에 담아 물기를 말립니다.
1674,3,그동안 저장용기를 열탕 소독합니다. *찬물에서 시작합니다.
1674,4,물기를 말린 마늘쫑을 병에 담아두고
1674,5,분량대로 간장을 끓입니다. 물2:간장1: 설탕1: 식초1: 맛술0.5
1674,6,한김만 빠진 후에 뜨거운 간장물을 마늘쫑에 붓고 3일간 실온에 둡니다. *누름돌을 쓰거나 병을 뒤집어줍니다.
1674,7,"3일 후에 간장물만 따라내어 끓인 후, 이번엔 식혀서 부어줍니다. 실온에 3일 더 두었다가 냉장고에 두고 먹습니다."
1675,1,[간장마늘쫑장아찌담구기] 깨끗이 씻어서 물끼를 뺀 다음~
1675,2,분량의 양념을 한소끔 끓인 다음 식혀 주세요~!  큰 통에 마늘쫑을 담고~ 푸키는 청양고추도 약간 넣었어요 양념을 붓고 위에 접시를 올려~ 실온에서 하루 정도 숙성시키고 냉장고에서 일주일간 숙성~ 했습니다. 그리고 일주일뒤 다시 한번 양념을 끓여 식혀서 부어 주세요~! 수분이 나와서 한번 날려 준 다음 익힘 더 오래가고 맛이 좋아요~!
1675,3,14일만에 꺼내보는 마늘쫑장아찌~~ 아~~ 그냥 먹어도 간이 딱 이에요 두고두고 두셔도 좋구요
1675,4,[고추장마늘쫑장아찌 만들기] 통깨 빼고 양념을 한대 섞어 마늘쫑을 넣어 통깨로 마무리 ~~
1675,5,[된장마늘쫑장아찌 만들기] 마찬가지로 통깨를 빼고 양념을 한대 섞고 마늘쫑을 넣고 통깨로 마무리 ~~
1676,1,손질한 마늘쫑은 깨끗하게 씻어서 말려주었어요.
1676,2,열탕소독한 병에 마늘쫑을 잘 넣어주세요.
1676,3,"가장 중요한 비율 <간장 1 : 물 1 : 식초 1/2 : 설탕 1/2(종이컵이나 계량컵기준이에요)>냄비에 간장 14컵(200ml컵 기준), 물, 설탕을 넣고 팔팔 끓이다가 미자막에 식초를 넣어주세요."
1676,4,끓인간장을 마늘쫑이 담긴 병에 부어주세요. 그리고 위에 무거운걸 올려주세요. 전 유리병을 이용했어요.
1676,5,3일후에 다시 꺼내서 간장만 따라서 다시 끓여서 넣어주었어요. 이렇게 하면 오래 두고 드실수 있답니다.
1676,6,마늘쫑장아찌 완성입니다.
1677,1,마늘쫑을 다듬어서 물로 한번 씻어줬어요
1677,2,먹고싶은 길이로 잘라줘요 저는 2센치정도로 잘랐어요 베이킹소다 풀어서 씻어주고 채반에다 넣고 물기를 빼주어요
1677,3,그리고는 절임물을 만들죠 물:간장:식초:매실원액:설탕  2:1:0.5:0.5:0.5로 해서  절임물을 끓여줍니다
1677,4,열탕소독된 용기에 마늘쫑을 넣어주세요 그리고 끓인 절임물을 뜨거울때 그대로 부워줍니다
1677,5,마늘쫑이 떠오르지 않에 무거운걸로 눌러주세요 하루정도 실온에 놓아둡니다 그리고 절임물을 다시 따라내서 한번더 끓여줍니다
1677,6,이번엔 완전히 식혀서 부워줍니다  저는 다시부워줄때 마늘쫑도 소분했어요 여기저기 놔눠주려고요  그리고는 냉장고에 넣고 삼겹살 구워 먹을때 쌈싸먹고 고추장 무침 해먹고 한답니다
1678,1,마늘쫑은 양쪽을 모두 다듬은 후  깨끗이 씻어서 물기를 제거해줍니다.
1678,2,진간장과 설탕 물 식초를  300mㅣ 계량컵으로 동일하게 넣어주었어요. 진간장과 양초식초를 넣었고요. 간장에 따라서도 장아찌 맛이 많이 달라집니다. 모두 냄비에 붓고 끓여줄 거예요.
1678,3,마늘쫑 물기를 제거하고  4cm 정도로 잘라줬어요. 넘 길지 않게 담으려고요. 먹기도 좋고요.
1678,4,마늘쫑장아찌 담을 간장물은  15분 정도 중불로 끓여줬더니  국물이 아주 진해졌네요.^^*
1678,5,대추랑 청양고추 다시마는  건져냈고요. 간장 달인 물을 체에 걸러서 마늘쫑에 부어주고 끓인 상태로 부어야 마늘쫑이 더 아삭해집니다. 식히지 마시고요. 마늘쫑은 통에 담아 놓고
1678,6,속 뚜껑을 덮어 눌러서  밀폐를 시켜주고  뚜껑을 덮으면 1차 완성입니다.
1678,7,3일 후 뚜껑 열고 다시 간장물을 따라서 끓여줄 거예요.
1678,8,뚜껑을 여니 마늘쫑장아찌가  이 정도 상태로 익었네요
1678,9,다시 간장물을 냄비에 따라서 센 불로 시작해서 끓으면 중불로 10분 끓여줍니다. 간장 몰이 많지 않아서  오래 끓이지 않아도 됩니다.
1678,10,이번엔 약간 식힌 다음  간장물을 부었어요. 이틀 정도 지나면 먹을 수 있을 것 같아요.
1678,11,마늘쫑 담고 5일차 입니다. 뚜껑 열고 보았더니  마늘쫑장아찌가  아주 먹기 좋게 익었더라고요.
1679,1,"고추장아찌황금레시피,고추장아찌담그는법"
1679,2,고추
1679,3,간장1:설탕1:식초1:물1 여기서 고추는 청양고추나 일반 고추나 좋아하시는 취향으로 하시면 됩니다. 여기서 기억해두어야하는건 간장1:설탕1:식초1:물1비율로 하시면 됩니다.
1679,4,고추를 흐르는 물에 깨끗하게 씻어주세요.
1679,5,씻어낸 고추는 체에 걸러 물기를 제거해주시고 남은 물기는 키친타올이나 깨끗한 천으로 물기를 모두 제거해주세요.
1679,6,고추의 꼭지 부분을 1cm정도만 남겨두고 잘라주세요. 여기서 깔끔하고 꼭지를 제거한후 담그면 모양도 이쁘고~먹을때도 편해요~
1679,7,친정엄마께서는 이쑤시개를 이용해서 구멍을 내주라 하셨는데~ 저는 포크를 이용해서 고추에 구멍을 내주었어요 여기서 고추에 구멍을 내주는 이유는 물론 양념이 잘베라는것도 있지만~ 나중에 숙성되었을때 물이 쭈욱 나오는걸 방지해줍니다.
1679,8,간장1:설탕1:식초1:물1 비율로 넣고 펄펄 끓여준뒤 한숨 식혀줍니다. 친정엄마께서는 뜨거운김으로 넣지말고 손을 담갔을때 뜨뜬할 정도가 되었을때 넣어주라 하시는데 이유는 모르겠어요 ㅋㅋㅋ 담에 물어볼께요 ㅋㅋ 여튼 한숨 식혀줍니다.
1679,9,장아찌를 담글 그릇을 준비한뒤 고추를 담아주고~
1679,10,고추가 잠길정도로 끓인 간장물을 넣어줍니다.
1679,11,요렇게 해서 저는 밖에서 이틀 을 숙성 시켜준뒤 냉장고에 보관해두었어요
1679,12,그리고 열흘뒤 고추장이찌를 열어 보았더니 색이 이쁘게 베었어요^^
1680,1,양파는 깨끗하게 껍질을 깝니다. 그리고 깨끗히 씻은 후 체반에 올려 물기를 제거해주어야지요.
1680,2,양파에 칼집을 내주었어요.
1680,3,"간장 1과 2/3컵, 물 2컵, 설탕 1과 2/3컵, 식초 1과 2/3컵을 넣어 끓입니다. 센불에서 팔팔 끓여주세요. 냄비는 넉넉한 사이즈를 준비해서 끓여줍니다. 끓이는 도중에 간장이 넘칠 수가 있거든요."
1680,4,물기를 털어낸 양파는 유리용기에 담고 여기에 팔팔 끓인 간장물을 부어줍니다.
1680,5,취향에 따라 청양고추도 첨가해주세요.
1680,6,바로 냉장고 속에 넣지 않고 한 김 식힌 후 넣어주세요. 양파고추장아찌 완성.
1681,1,750ml병 기준입니다^^  유리병은 차가운 물에 처음부터 같이 넣고 끓여서 소독 해주세요^^
1681,2,"무는 엄지손가락 한마디만큼,중간크기양파한개,땡초5개 넣었어요^^"
1681,3,무는 적당크기 잘라 주시면 되셔요~저는 귀욤귀욤한 사이즈로 쪼금 길쭉한 모양으로 썰어 봤어요^^
1681,4,"나머지 땡초,양파도 적당크기 썰어서 차곡차곡 채워 주셔용^^ (절임물을 넣으면 야채가 가라앉기 때문에 소복하게 쌓아 주시면 되셔요^^)"
1681,5,"절임물은 간장,설탕,물,식초 전부100ml씩 1대1대1대1로 넣었어요~ 달달한게 싫으시면 설탕양을 줄여 주시면 되셔요^^ (단,식당에서 드시던것처럼 하실려면 요비율이 새콤달콤하니 좋아요^^)"
1681,6,"냄비에 간장,설탕,물을 먼저 넣고 끓어 오르면 마지막으로 식초넣고 또 끓어 오르면 불을끄고 뜨거울때 그대로 병에 넣어 주세요~"
1681,7,저처럼 두껑이 소독하기 쪼금 애매한 두껑이면 비닐팩을 덮고 밀봉 해주시면 되셔요^~^ 밀봉후에 5분정도 뒤집어 놓으시면 더 고루고루 잘 절여지고 압축이 되요^^
1681,8,주방한켠에 실온에서 하루정도 놔두셨다가 하루지나면 절임물을 한번더 끓여서 꼭~!꼭 식힌후에 다시 넣고 냉장보관해서 드시면 되셔용^~^
1681,9,"하루지나서 한번더 끓인 절임간장을 식힌후 다시 넣은 상태에요~ 소량이라 금방 먹어져서 굳이 다시 끓여서 소독 안하셔두 되긴해요^^ 하루만 지나도 적절하게 간이 베여 있어요^^ 다만,무에 비해서 양파는 간이 조금 늦게 베여요^^ 무하나 집어 먹었는데 입맛이 확도네요ㅎㅎ어쩔. . ㅠ"
1682,1,"고추는 매운게 좋으면 청양고추로 그게 아니라면, 풋고추로 준비해주세요. 고추는 물에 깨끗하게 씻어주세요."
1682,2,그리고 고추는 꼭지를 말끔하게 잘라주고
1682,3,이쑤시개나 포크로 구멍을 뽕뽕 내주세요. 그래야 간장물이 잘 들어 맛있답니다 :)
1682,4,종이컵으로 간장 반컵
1682,5,식초 반컵
1682,6,설탕 반컵
1682,7,물 반컵씩 냄비에 넣고 팔팔 끓여줍니다.
1682,8,1:1:1:1 비율로 쉽게 만들면 짜지 않아요 ㅎ.ㅎ
1682,9,"간장물이 팔팔 끓으면 불을 끄고 장아찌를 담을 그릏에 고추를 담아 간장물을 바로 부어줍니다.양파장아찌, 마늘쫑장아찌 만들때처럼 똑같이 뜨거운 상태에서 부어주면 된답니당."
1682,10,그리고 고추가 가벼워 위에 동동 뜨는걸 방지하기위해 간장물이 식을 때까지 위에 돌같은걸로 누른다고 하는데요.저는 딱히 없어 다른 통으로 눌러줬어요. 돌이나 무거운걸로 고추가 뜨지않게 눌러주심 될것 같아요!
1682,11,그리고 냉장고에서 적게는 1주일 ~ 1달 정도 절인 후 꺼내 반찬으로 먹어주면 되지요.원래 1주일 정도 되면 적당히 절여지기 때문에 먹어도 되는데요. 먹어보시고 난 좀더 있다 먹을래! 하면 1달정도 있다 드시면 더욱 맛있답니다 :D
1683,1,"1. 청양고추는 씻어서 물기를 빼줍니다, 저는 청양고추 사용했는데요..매운것을 싫어하는분은 오이맛고추 또는 청고추를 사용하세요~"
1683,2,2. 포크를 사용해서 양념이 잘 베일수 있게 한번씩 고추에 찔러주세요~ 2L정도 되는 유리병에 청양고추를 차곡차곡 담아줍니다.
1683,3,"3. 냄비에 간장,물,설탕을 넣어줍니다. 식초는 계량만 하세요. 나중에 간장물 끓일때 마지막에 넣을겁니다."
1683,4,4. 냄비를 가스불에 넣고 센불에서 팔팔 끓으면  식초를 넣고 바로 불을 끄세요~ 바로 유리병에 고추에 부어주세요~ 한김 식힌후 냉장고속에 보관하시면 됩니다.식초는 간장물 끓일때 마지막에 넣어야 식초향이 날라가지 않습니다.
1684,1,깻잎 식초물에 5분가량 담구어 흐르는물에 헹궈줍니다.
1684,2,"물 1.5컵, 진간장 1컵, 매실청 0.5컵, 설탕 0.3컵, 식초 0.3컵 쎈불로 끓여주세요. 완전 보글보글 거리면 열김을 식혀주세요."
1684,3,깻잎을 먹기좋게 가위로 반틈 잘라주었어요^^  한장은 늘 크다고 느낄때도 있어서 먹기좋게 잘라 반찬통에 담아보았어요!
1684,4,"식은 간장을 부어 냉장보관 해주시고, 3일 뒤에 고기와 먹으면 된답니다^^  더 오래 보관하고 싶으시면 중간에 간장을 한 번더 끓여주시고 양파를 넣어주면 양파장아찌랍니다❤️"
1684,5,"삼겹살과 깻잎장아찌 환상궁합❤️ 깻잎 한번 사면 양이 많아 항상 남고, 빨리 시들해져서 아까웠는데 이렇게 간단 깻잎장아찌로 삼겹구이를 더욱더 맛있게 즐겼네요^^!"
1685,1,먼저 깻잎은 깨끗히 씻어서 준비하구요. 양파는 채썰어서 준비합니다.
1685,2,볼에 분량의 양념을 넣어 양념장을 만들어주시구요. 채썬 양파를 넣어 같이 섞어줍니다.
1685,3,그리고 깻잎 담을 그릇에 깻잎 2장을 깔고 양념장을 한두스푼 뿌려주구요. 또 2장을 깔고 양념장 뿌려주고 또 2장 깔고 뿌려주고를 반복해주면 됩니당.
1685,4,요로코롬 양념장을 고루고루 잘 뿌려주고 냉장고에 1일-2일정도 숙성후 맛나게 먹어주면 됩니당~
1686,1,"깻잎장아찌 만드는 법,깻잎절임,간장깻잎장아찌"
1686,2,"재료:깻잎100장,진간장1컵,물1컵,설탕1컵,식초1컵 장아찌 담글때 보통은 1:1:1:1 비율이예요 설탕의 양은 조절을 하셔도 상관없어요."
1686,3,제일먼저 깻잎을 찬물에 헹구어 주세요.
1686,4,이부분은 개인취향이지만 저는 먹을때 꼭지를 제거해서 먹는게 귀찮아서 미리 제거했어요.
1686,5,깻잎을 들고 탈탈 털어내서 물기를 제거해주세요 한장한장 행주로 딱아내기도 하기만 저는 들고 탈탈 털어주었어요.
1686,6,이제 물기를 제거한 깻잎을 통에 10장 정도씩 지그재그로 넣어 쌓아 올립니다
1686,7,"물1컵,식초1컵,진간장1컵,설탕1컵"
1686,8,냄비에 모두 넣고 팔팔 끓여주세요 한번 끓어 오르면 불을 끄고 한숨 식혀줍니다. 손을 살짝 넣어봐서 미지근 하다 싶으면
1686,9,깻잎에 간장을 부어주세요
1686,10,간장을 넣으면 깻잎이 동동 뜨게 되는데 이럴때는 접시를 올려주면 윗부분 까지 간장에 잘 절여진답니다.
1686,11,요렇게 해서 실온에 하루정도 넣어두고 다음날 부터는 냉장고에 보관해주시면 됩니다. 요렇게 해서 깻잎장아찌 완성이예요.
1687,1,깻잎은 깨끗이 씻어 정리하여 꼭지를 잘라 준비 한다.깻잎 50장
1687,2,마늘은 편으로 썰어 전자레인지에 약20초간 돌려 아린맛을 제거한다.마늘 3톨(추가가능)전자레인지
1687,3,"깻잎이 들어갈 정도의 볼에 양념을 넣고 설탕이 녹을 때까지 젓는다.[양념] 물 4큰술, 간장 2큰술, 액젓 2큰술, 매실 1큰술, 식초 1큰술, 설탕 1큰술"
1687,4,4~5장을 겹쳐 양념장에 담가 적신후 반찬통에 담고 편으로 썰어 준비한 마늘을 3~4개 올린다. 이 과정을 반복해 완성한다.통깨 1/2큰술반대쪽 손을 이용해 통깨도 반복해서 뿌린다.
1687,5,30분 후 한번 더 뒤집어 준다.
1688,1,깻잎은 끓는물에 넣어 데쳐서 찬물에 빨리 헹궈줍니다
1688,2,데친 껫잎은 찬물에 씻어 물기를 꼭 짜장아찌 담그기전에 깻잎을 물기를 꼭 짜줍니다
1688,3,"간장1컵,물1컵,설탕1/2컵,올리고당1TS , 고춧가루3TS,마늘1TS,파1/2뿌리, 통깨를 모두 섞어 양념장을 미리 준비해둡니다."
1688,4,깻잎은 한장씩 양념장을 묻혀주거나 2~3장씩 겹쳐 양념을 해줘도 하루가 지나면 양념이 모두 잘 베여있답니다
1688,5,처음에는 깻잎 두장씩 하는게 엄청 힘들었는데~ 장아찌 담다보면 속도가 어느정도 생겨서 빨리 할 수 있답니다.
1688,6,용기에 담아서 남은 양념장도 넣어서 냉장고에 보관해두고 드시면 밑반찬으로 아주 그만이에요.
1689,1,올해 햇마늘을 까줍니다요 물에 뿔려서 까면 잘까진다는데 햇마늘 바로 뽑은거라 완전 잘까진다는요
1689,2,열심히 까서 물로 한번 씻어줬습니다  채반에서 최대한 물기를 빼줬어요 30분정도 놔뒀어요
1689,3,그리고는 잔여물기는 깨끗한 면에다 닦아줬습니다
1689,4,그리고 1차절임물 준비해요 물과양조식초를 1:1의비율로 해줍니다 저는 마늘2키로에 물600ml식초600ml들어가네요
1689,5,열탕소독한 유리병에 넣고 밀봉한후에 일주일정도 아린맛을 빼줍니다  이때 햇빛이 안드는 그늘지고 바람이 잘통하는 곳에 보관해줍니다 안글엄 녹색으로 변하더라는요
1689,6,일주일뒤 모습입니다  요절임물을 다시 걸러내고 2차절임을 합니다
1689,7,설탕한컵 150g나오네요 소금1T 간장2T 청주2T 준비합니다
1689,8,1차 절인물을 냄비에 넣고 위의 준비재료를 같이 넣어 끓여주세요
1689,9,2차절임물을 마늘에 다시 부워줍니다  저는 선물할곳이 있어 작은병다시 열탕소독해서 소분했다는요
1689,10,실온에서 완전히 식을때까지 놔뒀다가 냉장보관합니다  아린맛이 엄청 오래갑니다  저희집은 냉장고에 100일 이상 숙성시켜 가을부터먹기 시작 한다네요
1690,1,마늘을 담을 용기는 끊는 물에 소독하여 식힌 후 물기를 말린 다음에 마늘을 담아야 마늘장아찌를 오래 보관할 수 있다고 합니다. 마늘장아찌 만드는 과정에서 마늘을 보관할 때는 햇빛이 들지 않는 곳이나 냉장고에 보관하지 않으면 마늘에서 싹이 틀 수도 있다고 하네요
1690,2,마늘 장아찌는 소금과 식초물에 삭혔다가 간장 배합초에 절여 두는 데요.. 삭히는 이유는 마늘의 매운맛도 덜어주고.. 산도를 조절해 보존성을 높이기 위함 이라고 합니다... 손질한 통마늘 반접을 소독한 유리병에 담고 물과 식초를 1:1 비율로 5컵씩 넣은후 소금 1/2컵을 넣어 녹인후.. 뚜껑을 닫고 5일간 실온에서 삭혀 줍니다. 삭힌후 그물을 따라 버리고.. 간장 배합초를 부어 주는데요.. 간장 3컵. 식초 3컵. 물 3컵. 설탕 2컵 반을 팔팔 끓인후에 부어줍니다.
1690,3,간장 배합초가 완전히 식은후에 뚜껑을 밀폐하고 보관하시다가 3일뒤에 배합초를 다시한번 끓여 부어준뒤.. 또다시 3일뒤.. 배합초를 끓여 부어줍니다. 그리고 한달에 한번씩 배합초를 끓여 부어주면.. 장기간 보관하면 오랫동안 마늘 장아찌를 맛있게 드실수 있습니다.
1690,4,한달전에 담궈둔 마늘 장아찌를 드뎌 어제 처음으로 맛을 보았어요 처음에는 낯설지만. 몇번 먹다보니. 요맛에 은근 중독이 되어가네요. 단 맛있는 만큼 부작용도 있습니다. 마늘 장아찌 드신후에 옆사람과 대화는 잠시 안하시는 것이 좋습니다. 이유는 다들 아시죠?
1691,1,마늘은 껍질을 벗겨 깨끗하게 씻은 후 물기를 빼고 식초를 부어 실온에서 열흘간 삭혀 주세요.
1691,2,"식초에서 삭힌 마늘만 따로 건져내 용기에 담고 진간장 90ml, 식초 110ml, 설탕 50ml, 물 250ml를 끓여 부어 주세요. 5일 후 간장물을 따라 다시 한 번 끓여 붓고 5일 후 반복해 주세요."
1691,3,새콤 달콤하고 아삭한 마늘장아찌가 완성되었네요.
1692,1,"마늘장아찌 황금레시피 물 1 : 간장 1 : 식초 0.5 : 설탕 0.5이 레시피대로 했더니 적당히 새콤달콤 맛있더라고요. 저는 통마늘 2킬로정도 사용했는데요. 절임초 양이 가늠이 안되시죠? 그럴 때는 마늘이 잠길 정도로 컵으로 물을 계량해서 맞춰준 뒤 간장, 식초, 설탕, 물 넣어주면 된답니다. 계량컵이 없으면 저처럼 머그컵, 종이컵 사용하셔도 된답니다."
1692,2,식초도 넣어줬고요.
1692,3,갈색설탕이 없어서 흰설탕 사용했네요.
1692,4,"저는 마늘 2킬로 정도 담았는데요. 간장 4컵, 물 4컵,식초 2컵,설탕 2컵 넣어주니 맞더라고요. 보통 마늘장아찌 만드는방법 보면 삭혀서 하는 방법이 있어서 번거롭던데 이 방법으로 하면 아주 쉽고 간단하게 마늘장아찌 만들 수 있어요."
1692,5,절임초 끓여주세요.
1692,6,끓기 시작하면 센 불에서 5분 정도만 끓여주면 되네요. 이 마늘장아찌는 꼭 식힌 뒤 넣어주세요. 그렇게 두고 한 달 뒤에 꺼내서 드시면 된답니다.
1692,7,절임초가 식을 동안 마늘 손질해야겠죠. 마늘 꼭지 제거해주세요.
1692,8,유리용기에 통마늘 담아주세요. 절임초 식힌 뒤 부어주는 거라 유리용기도 가능해요. 절임초 뜨거울 때 붓는 게 아니랍니다. 식힌 뒤 넣어줄 거거든요.
1692,9,절임초가 다 식으면 부어주세요.
1692,10,절임초 계량해서 만들었더니 여유 있죠. 마늘이 잠길 정도로 넣어줘야 한답니다. 삭히는 방법이 아니라 아주 쉽게 만들 수 있어요. 이렇게 마늘장아찌 만들어뒀답니다. 일주일쯤 지나서 간장물만 따라서 한번 팔팔 끓여둔 뒤 식혀서 다시 넣어주면 상하지 않아요. 한 달쯤 뒤에 드실수 있답니다.
1692,11,일주일 지난 마늘장아찌. 아직 먹기에는 매워요. 담은지 한 달 지나서 드시면 된답니다. ﻿통마늘로 마늘장아찌 담아두면 입맛 없을 때도 좋고 고기 요리와 곁들여도 맛있어요.
1693,1,통마늘은 앞쪽을 도려 내어요. 생강은 편으로 썰어 주어요.
1693,2,"소금물 절이기>마늘의 아린맛(매운맛)을 없게 해 주는 단계 물6컵,소금1.5컵을 잘 녹인후 통마늘,생강을 같이 담궈서 24시간(만하루)를 냉장고에 두어요."
1693,3,"소금물은 버리고 마늘,생강은 헹구지 않고 체망에 건져요. 식초는 반드시 새로 산 식초를 사용해야 해요.(산이 날아간 식초는 안된다고 하셨어요.)"
1693,4,"열탕 소독된 밀폐용기에 생수1.5컵,식초2컵,소주1컵을 넣고 (설탕을 넣으실분들은 이때 1컵을 넣고 잘 녹여 주셔요.)마늘,생강을 넣고 비닐 한장 덮고 뚜껑을 꽉 닫아 주어요."
1693,5,저는 통마늘을 500g 용량으로 만들었어요. 그래서 컵으로 계량을 하지 않고 소국자로 비율대로 넣었어요. 한통이 차서 남은 마늘을 작은병에 담았고 맛간장1t를 넣어 보았어요. (소금마늘장아찌랑 간장마늘장아찌를 비교..ㅎㅎ)
1693,6,햇빛이 들지 않는 서늘한 실온에서 한달간 숙성 시켜요. 한달후에는 냉장고에 넣어 두고 끼니마다 조금씩 덜어서 드셔요.
1694,1,"무는 5cm 길이의 막대모양으로 썰고, 고추는 어슷하게 썬다.무 500g(약1/2개), 청양고추 1개, 홍고추 1개"
1694,2,무는 굵은 소금(1T)에 버무려 30분간 절인다.
1694,3,절인 무는 물에 헹궈 물기를 제거한다.물 1C(200ml)
1694,4,"냄비에 절임물 재료를 붓고 중간 불로 끓인다.[절임물] 설탕 1C(200ml), 간장 1C(200ml), 식초 1C(200ml), 물 1C(200ml)냄비중간불"
1694,5,바글바글 끓으면 불을 끄고 절인 무와 고추를 넣는다.
1694,6,완전히 식으면 보관 용기에 담고 뚜껑을 덮어 숙성한다.보관용기상온에서 한나절 숙성한 뒤 냉장실에서 하루~이틀 보관해두었다가 먹어요.
1695,1,"무장아찌는 채썰어 세줌정도 준비하구요, 다진파 3큰술 넣어주세요."
1695,2,"고추가루 2큰술, 다진마늘 1큰술, 참기름 2큰술, 깨 2큰술, 매실액 1큰술 입맛에 따라 설탕 약간 넣으셔도 되는데 전 패스했어요."
1695,3,조물조물 버무리면 맛있는 밥도둑 무장아찌 뚝딱 완성이요.
1696,1,무장아찌 만들 무를 껍질을 벗기고 고추는 다듬어 준비하고 청양 고추양이 제법 많아요. 가감하셔도 좋고요. 청양고추를 많이 넣으면 자극적인 맛이 되더라고요.
1696,2,무는 길이가 5cm 정도가 좋더라고요.고추 양은 이 정도 되더라고요. 많은 것 같아서 남기려다 다 넣었는데  제 입맛엔 매콤한 게 아주 좋았어요.
1696,3,무 굵기는 1.5~2cm로 했어요.
1696,4,자르는 방법은 사진처럼 하면 되고요.
1696,5,이렇게 반듯한 녀석들로 만들면 좋겠지요.~
1696,6,마늘은 편을 썰어주고요.
1696,7,청양고추도 1.5~ 2cm 정도로 썰어서 고추와 무 그리고 편마늘을 통에 담습니다.
1696,8,간장물을 달일 건데요. 튀김팬에 물 250ml 붓고
1696,9,진간장 250ml 붓고
1696,10,설탕 200ml 붓고  매실청 50ml를 넣었어요.
1696,11,식초 250ml 넣고
1696,12,다시마 한장  대추 5알 표고버섯 4등분으로 썰어 넣어주기
1696,13,간장 양념 물 달이기 첨엔 센 불로 끓으면 중약 불로 10분 정도 달여줍니다.
